uri:/instrument/1.0/AXAS/chartdata;type=quote;range=500d/csv
ticker:axas
Company-Name:Abraxas Petroleum Corporation
Exchange-Name:NCM
unit:MIN
timezone:EDT
currency:USD
gmtoffset:-14400
previous_close:3.2500
range:20150424,1429882200,1429905600
range:20150427,1430141400,1430164800
range:20150428,1430227800,1430251200
range:20150429,1430314200,1430337600
range:20150430,1430400600,1430424000
range:20150501,1430487000,1430510400
range:20150504,1430746200,1430769600
range:20150505,1430832600,1430856000
range:20150506,1430919000,1430942400
range:20150507,1431005400,1431028800
range:20150508,1431091800,1431115200
range:20150511,1431351000,1431374400
range:20150512,1431437400,1431460800
range:20150513,1431523800,1431547200
range:20150514,1431610200,1431633600
Timestamp:1429882200,1431633600
labels:1429882200,1430141400,1430227800,1430314200,1430400600,1430487000,1430746200,1430832600,1430919000,1431005400,1431091800,1431351000,1431437400,1431523800,1431610200
values:Timestamp,close,high,low,open,volume
1429897497,3.6300,3.6350,3.6200,3.6200,6400
1429897791,3.6200,3.6400,3.6200,3.6400,3000
1429898097,3.6200,3.6200,3.6100,3.6200,7200
1429898390,3.6100,3.6200,3.6000,3.6150,30800
1429898679,3.6180,3.6199,3.6100,3.6100,5200
1429898997,3.6000,3.6150,3.6000,3.6100,26000
1429899294,3.6050,3.6050,3.6000,3.6000,3800
1429899590,3.6000,3.6100,3.6000,3.6000,9800
1429899880,3.5900,3.6100,3.5900,3.6000,85000
1429900143,3.6000,3.6050,3.5850,3.5900,196000
1429900444,3.6200,3.6400,3.5900,3.5900,268500
1429900744,3.6300,3.6450,3.6300,3.6300,124000
1429901098,3.6400,3.6450,3.6200,3.6400,202600
1429901361,3.6300,3.6450,3.6100,3.6400,176300
1429901663,3.6000,3.6200,3.6000,3.6200,6900
1429901977,3.6099,3.6150,3.6000,3.6050,77200
1429902294,3.6000,3.6000,3.5850,3.6000,216500
1429902551,3.5800,3.5900,3.5800,3.5900,26000
1429902847,3.5800,3.5875,3.5800,3.5800,1800
1429903174,3.5700,3.5850,3.5600,3.5800,110200
1429903488,3.5700,3.5800,3.5700,3.5700,64500
1429903774,3.6100,3.6100,3.5700,3.5700,142000
1429904085,3.6058,3.6058,3.6000,3.6000,70600
1429904399,3.6350,3.6350,3.6000,3.6000,56000
1429904693,3.6250,3.6400,3.6200,3.6400,20300
1429904944,3.6300,3.6300,3.6200,3.6300,22400
1429905242,3.6300,3.6300,3.6200,3.6300,21300
1429905542,3.6300,3.6300,3.6200,3.6300,87600
1429905600,3.6300,3.6300,3.6300,3.6300,0
1430141672,3.6500,3.6500,3.6500,3.6500,0
1430141998,3.6100,3.6500,3.6100,3.6450,39900
1430142295,3.6050,3.6200,3.6000,3.6100,9600
1430142589,3.6050,3.6150,3.6000,3.6000,11800
1430142845,3.6200,3.6200,3.6100,3.6100,19200
1430143182,3.6250,3.6299,3.6150,3.6150,9200
1430143497,3.6350,3.6550,3.6250,3.6300,30100
1430143777,3.6300,3.6500,3.6300,3.6399,45100
1430144054,3.6500,3.6550,3.6350,3.6350,14400
1430144324,3.6450,3.6500,3.6450,3.6500,1400
1430144698,3.6400,3.6475,3.6350,3.6450,38400
1430144993,3.6450,3.6499,3.6400,3.6499,3700
1430145282,3.6550,3.6599,3.6400,3.6400,7500
1430145590,3.6450,3.6600,3.6400,3.6550,11000
1430145862,3.6400,3.6500,3.6400,3.6400,8700
1430146164,3.6300,3.6450,3.6250,3.6450,19000
1430146491,3.6000,3.6200,3.6000,3.6200,3000
1430146797,3.6050,3.6100,3.6000,3.6000,7000
1430147097,3.6000,3.6100,3.5900,3.6050,24800
1430147334,3.6200,3.6200,3.6000,3.6000,5100
1430147656,3.6350,3.6399,3.6100,3.6100,10400
1430147992,3.6200,3.6300,3.6200,3.6300,5500
1430148277,3.6200,3.6250,3.6200,3.6200,1100
1430148542,3.6100,3.6199,3.6100,3.6199,25700
1430148878,3.6000,3.6050,3.6000,3.6050,2300
1430149158,3.6050,3.6200,3.6000,3.6000,7400
1430149478,3.6050,3.6099,3.6000,3.6050,2500
1430149743,3.6000,3.6150,3.5900,3.6050,27900
1430150033,3.5900,3.6000,3.5900,3.6000,3600
1430150393,3.5950,3.6000,3.5941,3.6000,10500
1430150664,3.5900,3.6000,3.5900,3.5900,17100
1430150919,3.6000,3.6000,3.5900,3.5900,5800
1430151235,3.5900,3.5990,3.5900,3.5900,4300
1430151589,3.5600,3.5900,3.5600,3.5900,31500
1430151867,3.5750,3.5750,3.5600,3.5600,8100
1430152170,3.5700,3.5750,3.5700,3.5700,2700
1430152488,3.5700,3.5800,3.5600,3.5700,40600
1430152794,3.5400,3.5750,3.5400,3.5700,54500
1430153065,3.5400,3.5450,3.5300,3.5450,18800
1430153396,3.5450,3.5500,3.5400,3.5400,10000
1430153667,3.5500,3.5500,3.5400,3.5400,7800
1430153943,3.5300,3.5477,3.5300,3.5400,26400
1430154252,3.5300,3.5400,3.5300,3.5300,15800
1430154569,3.5350,3.5400,3.5300,3.5350,700
1430154898,3.5200,3.5400,3.5200,3.5350,29600
1430155189,3.5300,3.5400,3.5200,3.5200,13600
1430155387,3.5300,3.5301,3.5300,3.5300,500
1430155794,3.5350,3.5400,3.5300,3.5400,12600
1430155984,3.5300,3.5399,3.5300,3.5300,10100
1430156377,3.5450,3.5550,3.5300,3.5300,20000
1430156659,3.5600,3.5600,3.5450,3.5450,6300
1430156887,3.5600,3.5650,3.5500,3.5550,11500
1430157240,3.5500,3.5550,3.5500,3.5500,400
1430157585,3.5500,3.5600,3.5500,3.5599,18000
1430157886,3.5600,3.5650,3.5500,3.5550,11300
1430158168,3.5450,3.5699,3.5400,3.5699,20700
1430158472,3.5300,3.5400,3.5300,3.5400,11200
1430158796,3.5300,3.5400,3.5300,3.5300,16200
1430159092,3.5425,3.5500,3.5300,3.5300,7200
1430159350,3.5550,3.5550,3.5400,3.5400,10800
1430159680,3.5599,3.5600,3.5500,3.5500,7400
1430159984,3.5500,3.5550,3.5500,3.5500,9400
1430160298,3.5500,3.5500,3.5400,3.5500,17000
1430160529,3.5450,3.5500,3.5400,3.5500,1400
1430160872,3.5550,3.5569,3.5400,3.5450,6900
1430161140,3.5450,3.5525,3.5400,3.5500,20700
1430161474,3.5400,3.5450,3.5400,3.5400,2300
1430161757,3.5400,3.5490,3.5400,3.5400,5100
1430162059,3.5400,3.5499,3.5400,3.5400,2700
1430162365,3.5350,3.5450,3.5300,3.5450,4500
1430162655,3.5450,3.5450,3.5300,3.5350,20400
1430162970,3.5400,3.5450,3.5400,3.5400,1700
1430163296,3.5450,3.5450,3.5400,3.5450,5100
1430163541,3.5550,3.5600,3.5400,3.5450,9700
1430163855,3.5500,3.5600,3.5500,3.5550,7000
1430164170,3.5500,3.5600,3.5500,3.5500,2400
1430164496,3.5300,3.5600,3.5300,3.5500,32800
1430164740,3.5400,3.5400,3.5300,3.5300,34300
1430164800,3.5400,3.5400,3.5400,3.5400,29200
1430228061,3.5600,3.5900,3.5600,3.5710,0
1430228387,3.5300,3.5700,3.5300,3.5700,57100
1430228698,3.5600,3.5700,3.5300,3.5300,49100
1430228999,3.5900,3.5950,3.5400,3.5500,47500
1430229292,3.6100,3.6200,3.5900,3.5900,31800
1430229597,3.5900,3.6200,3.5800,3.6100,24800
1430229896,3.6100,3.6190,3.5950,3.5950,10800
1430230161,3.6000,3.6200,3.5999,3.6050,14000
1430230466,3.6100,3.6100,3.5800,3.6000,26300
1430230796,3.5850,3.6100,3.5850,3.6100,5800
1430231050,3.5700,3.5850,3.5700,3.5850,11400
1430231337,3.5600,3.5750,3.5600,3.5700,14000
1430231696,3.5850,3.5850,3.5500,3.5500,14800
1430231987,3.5899,3.5900,3.5750,3.5800,29500
1430232264,3.5800,3.5850,3.5800,3.5850,3100
1430232594,3.5450,3.5900,3.5400,3.5800,73600
1430232843,3.5700,3.5700,3.5400,3.5450,31500
1430233177,3.5750,3.5850,3.5550,3.5600,27500
1430233479,3.5930,3.5950,3.5710,3.5710,5600
1430233781,3.5990,3.5999,3.5900,3.5900,12300
1430234057,3.5900,3.5950,3.5900,3.5900,10800
1430234378,3.6000,3.6000,3.5900,3.5950,7700
1430234630,3.6099,3.6100,3.6000,3.6000,12200
1430234983,3.6190,3.6200,3.6100,3.6100,8100
1430235298,3.6201,3.6300,3.6150,3.6200,8000
1430235570,3.6200,3.6300,3.6200,3.6227,9600
1430235893,3.5800,3.6150,3.5800,3.6100,21900
1430236185,3.5950,3.5950,3.5800,3.5800,4000
1430236283,3.5950,3.6000,3.5950,3.5965,500
1430236772,3.6000,3.6000,3.5900,3.6000,6700
1430237044,3.5950,3.6000,3.5950,3.5950,5400
1430237361,3.5900,3.6000,3.5900,3.6000,300
1430237657,3.5950,3.6000,3.5900,3.6000,3000
1430237968,3.5890,3.5900,3.5800,3.5900,10400
1430238274,3.5800,3.5850,3.5800,3.5800,1600
1430238483,3.6000,3.6000,3.5800,3.5800,5600
1430238782,3.6050,3.6100,3.6000,3.6000,13600
1430239051,3.5950,3.6100,3.5950,3.6100,4800
1430239789,3.6000,3.6000,3.5900,3.5900,1700
1430239940,3.5850,3.5950,3.5850,3.5900,3700
1430240308,3.6000,3.6000,3.5900,3.5900,5800
1430240690,3.6000,3.6000,3.5925,3.6000,900
1430240823,3.6100,3.6100,3.5950,3.5950,4200
1430241270,3.6050,3.6100,3.6000,3.6100,6400
1430241560,3.6000,3.6100,3.6000,3.6100,700
1430241854,3.6100,3.6200,3.6000,3.6100,9800
1430242199,3.5900,3.6200,3.5800,3.6200,64900
1430242468,3.5965,3.6000,3.5900,3.5900,12800
1430242742,3.6000,3.6000,3.6000,3.6000,9500
1430243092,3.6000,3.6000,3.5900,3.6000,2900
1430243377,3.5900,3.6000,3.5850,3.5935,2600
1430243527,3.5900,3.5900,3.5850,3.5850,11000
1430243941,3.6000,3.6050,3.5900,3.6000,4000
1430244155,3.5940,3.5990,3.5940,3.5990,200
1430244513,3.5950,3.5950,3.5900,3.5950,1300
1430244883,3.5950,3.6000,3.5900,3.5950,2700
1430245146,3.5950,3.6000,3.5900,3.6000,3600
1430245471,3.5950,3.6000,3.5900,3.5901,5700
1430245764,3.5950,3.6000,3.5900,3.5950,12600
1430246096,3.5950,3.6000,3.5900,3.6000,2000
1430246396,3.6000,3.6000,3.5900,3.6000,15800
1430246666,3.6000,3.6000,3.5950,3.5950,1100
1430246954,3.5950,3.6000,3.5900,3.6000,5300
1430247296,3.5950,3.6000,3.5900,3.5950,3600
1430247552,3.6000,3.6000,3.5950,3.6000,900
1430247880,3.6000,3.6000,3.5900,3.5950,3400
1430248152,3.6000,3.6000,3.5900,3.5950,4000
1430248490,3.5950,3.6000,3.5916,3.6000,2400
1430248798,3.6000,3.6000,3.5900,3.5935,14500
1430249066,3.6000,3.6000,3.5901,3.5950,3900
1430249398,3.6000,3.6000,3.5900,3.6000,2300
1430249699,3.6000,3.6000,3.5943,3.6000,6500
1430249954,3.5900,3.6000,3.5900,3.5950,4800
1430250284,3.6000,3.6000,3.5901,3.5950,3500
1430250595,3.6000,3.6000,3.5900,3.6000,5800
1430250897,3.6000,3.6000,3.5900,3.5950,14200
1430251199,3.6000,3.6000,3.5900,3.6000,30700
1430251200,3.6000,3.6000,3.6000,3.6000,14100
1430314444,3.5600,3.6000,3.5550,3.6000,0
1430314793,3.6000,3.6100,3.5600,3.5600,21000
1430314950,3.6150,3.6150,3.6000,3.6000,2300
1430315347,3.6300,3.6450,3.6199,3.6199,61600
1430315681,3.6500,3.6600,3.6350,3.6350,72000
1430315972,3.6400,3.6575,3.6350,3.6500,8500
1430316277,3.6500,3.6600,3.6400,3.6400,6800
1430316582,3.6300,3.6550,3.6300,3.6500,36200
1430316864,3.6200,3.6250,3.6000,3.6250,21600
1430317199,3.6200,3.6250,3.6100,3.6150,8100
1430317492,3.6250,3.6300,3.6200,3.6200,7300
1430317797,3.6200,3.6400,3.6200,3.6300,22000
1430318073,3.6800,3.6800,3.6250,3.6250,43800
1430318391,3.6750,3.6800,3.6600,3.6800,22600
1430318671,3.7000,3.7000,3.6700,3.6700,53100
1430318999,3.7050,3.7100,3.6901,3.7000,18300
1430319250,3.7310,3.7500,3.6950,3.7050,132700
1430319554,3.7700,3.7750,3.7400,3.7400,28100
1430319866,3.7700,3.7800,3.7650,3.7800,27900
1430320145,3.7800,3.7800,3.7650,3.7700,45300
1430320494,3.7700,3.7799,3.7601,3.7799,20800
1430320772,3.7700,3.7750,3.7600,3.7601,23300
1430321068,3.7600,3.7650,3.7550,3.7600,11400
1430321397,3.7601,3.7650,3.7500,3.7628,21100
1430321646,3.7600,3.7700,3.7550,3.7650,15500
1430321909,3.7400,3.7500,3.7400,3.7500,6000
1430322295,3.7600,3.7600,3.7450,3.7450,5800
1430322593,3.7600,3.7600,3.7550,3.7550,3100
1430322711,3.7700,3.7700,3.7600,3.7600,12100
1430323197,3.7550,3.7550,3.7500,3.7550,2100
1430323460,3.7459,3.7500,3.7400,3.7500,13400
1430323705,3.7500,3.7500,3.7400,3.7410,13500
1430324082,3.7350,3.7450,3.7350,3.7401,7500
1430324356,3.7300,3.7400,3.7300,3.7310,42100
1430324688,3.7350,3.7400,3.7300,3.7350,21300
1430324933,3.7300,3.7364,3.7200,3.7300,6600
1430325247,3.7235,3.7235,3.7150,3.7200,9300
1430325499,3.7470,3.7470,3.7300,3.7300,5000
1430325896,3.7599,3.7599,3.7450,3.7500,7500
1430326154,3.7700,3.7700,3.7500,3.7500,10500
1430326449,3.7600,3.7700,3.7600,3.7601,32000
1430326791,3.7600,3.7700,3.7600,3.7700,4700
1430327087,3.7500,3.7700,3.7450,3.7700,21700
1430327394,3.7500,3.7500,3.7400,3.7400,4900
1430327630,3.7350,3.7500,3.7350,3.7465,11400
1430327998,3.7450,3.7474,3.7400,3.7400,6900
1430328195,3.7400,3.7501,3.7400,3.7400,4300
1430328552,3.7400,3.7500,3.7400,3.7410,2500
1430328879,3.7400,3.7464,3.7400,3.7400,3200
1430329188,3.7450,3.7451,3.7400,3.7451,1500
1430329453,3.7400,3.7450,3.7400,3.7400,1000
1430329719,3.7300,3.7400,3.7300,3.7400,10900
1430330088,3.7250,3.7350,3.7200,3.7350,74200
1430330359,3.7235,3.7350,3.7235,3.7300,7800
1430330699,3.7400,3.7400,3.7100,3.7250,25000
1430330993,3.7200,3.7500,3.7200,3.7400,15700
1430331288,3.7000,3.7250,3.7000,3.7200,23300
1430331592,3.7300,3.7300,3.7000,3.7000,2900
1430331892,3.7200,3.7200,3.7200,3.7200,10500
1430332185,3.7265,3.7301,3.7200,3.7265,3500
1430332484,3.7250,3.7272,3.7200,3.7200,10900
1430332787,3.7200,3.7300,3.7200,3.7200,2300
1430333039,3.7350,3.7400,3.7216,3.7216,11800
1430333365,3.7200,3.7400,3.7200,3.7350,10700
1430333697,3.7216,3.7300,3.7200,3.7200,6200
1430333962,3.7200,3.7300,3.7200,3.7300,1500
1430334243,3.7100,3.7350,3.7100,3.7200,6900
1430334573,3.7000,3.7100,3.7000,3.7100,2300
1430334877,3.7050,3.7100,3.7000,3.7100,5000
1430335172,3.7150,3.7150,3.7000,3.7000,5000
1430335490,3.7200,3.7300,3.7100,3.7100,33200
1430335792,3.7200,3.7300,3.7200,3.7300,3800
1430336084,3.7316,3.7400,3.7250,3.7250,17200
1430336387,3.7350,3.7400,3.7300,3.7400,7700
1430336668,3.7200,3.7300,3.7200,3.7300,4500
1430336996,3.7200,3.7300,3.7200,3.7200,7900
1430337299,3.7116,3.7300,3.7100,3.7287,75700
1430337540,3.7200,3.7200,3.7100,3.7150,32900
1430337600,3.7200,3.7200,3.7200,3.7200,35600
1430400874,3.7500,3.7600,3.7300,3.7400,0
1430401199,3.7000,3.7500,3.7000,3.7400,14500
1430401482,3.6900,3.7100,3.6600,3.7000,53000
1430401787,3.7100,3.7100,3.6850,3.6975,62000
1430402091,3.7200,3.7200,3.7000,3.7033,27000
1430402395,3.7400,3.7400,3.7280,3.7300,23900
1430402652,3.7100,3.7500,3.7100,3.7450,42800
1430402993,3.7200,3.7350,3.7100,3.7149,30500
1430403286,3.7300,3.7300,3.7150,3.7200,26200
1430403595,3.7450,3.7450,3.7250,3.7250,10400
1430403869,3.7300,3.7499,3.7300,3.7400,23900
1430404108,3.7200,3.7300,3.7200,3.7300,13500
1430404461,3.7350,3.7400,3.7200,3.7300,35400
1430404753,3.7200,3.7399,3.7200,3.7300,6400
1430405087,3.7200,3.7200,3.7140,3.7200,7100
1430405371,3.7250,3.7250,3.7150,3.7150,26600
1430405660,3.7299,3.7299,3.7100,3.7200,22400
1430405944,3.7200,3.7250,3.7150,3.7250,11400
1430406299,3.7300,3.7300,3.7100,3.7200,40700
1430406592,3.7400,3.7500,3.7300,3.7300,63700
1430406884,3.7299,3.7550,3.7258,3.7300,32800
1430407135,3.7350,3.7400,3.7230,3.7270,13900
1430407452,3.7650,3.7650,3.7300,3.7335,20500
1430407778,3.7800,3.7800,3.7600,3.7650,22600
1430408081,3.8150,3.8200,3.7800,3.7800,46200
1430408325,3.7850,3.8100,3.7850,3.8100,7100
1430408565,3.7930,3.8049,3.7900,3.7900,8400
1430408781,3.8099,3.8099,3.8000,3.8000,500
1430409293,3.7800,3.8150,3.7800,3.8150,10100
1430409592,3.7665,3.7850,3.7600,3.7800,12900
1430409899,3.7676,3.7676,3.7600,3.7600,2100
1430410189,3.7800,3.7850,3.7650,3.7650,16300
1430410398,3.7900,3.7900,3.7700,3.7750,23500
1430410665,3.8000,3.8000,3.7800,3.7800,32900
1430411045,3.8060,3.8060,3.7900,3.8050,3100
1430411350,3.8000,3.8010,3.7943,3.8010,2400
1430411663,3.8000,3.8050,3.8000,3.8050,3400
1430411958,3.7950,3.8100,3.7950,3.8000,3700
1430412255,3.7900,3.8000,3.7900,3.7900,9000
1430412589,3.8100,3.8100,3.8000,3.8000,7600
1430412888,3.8050,3.8100,3.8000,3.8100,22500
1430413163,3.8050,3.8099,3.8000,3.8000,4900
1430413478,3.8000,3.8035,3.7900,3.8035,3900
1430413778,3.8000,3.8100,3.7900,3.8056,3900
1430414088,3.8100,3.8100,3.8000,3.8090,3900
1430414376,3.8100,3.8100,3.8000,3.8099,2300
1430414669,3.8300,3.8350,3.8100,3.8100,75000
1430414852,3.8350,3.8450,3.8350,3.8400,6600
1430415268,3.8450,3.8450,3.8300,3.8328,5700
1430415598,3.8200,3.8450,3.8150,3.8450,14900
1430415854,3.8100,3.8250,3.8000,3.8200,23600
1430416149,3.8200,3.8350,3.8150,3.8200,37800
1430416445,3.8200,3.8300,3.8100,3.8150,16900
1430416794,3.8350,3.8350,3.8100,3.8100,14100
1430417084,3.8250,3.8400,3.8150,3.8350,30600
1430417388,3.8300,3.8350,3.8150,3.8201,48700
1430417698,3.8360,3.8400,3.8250,3.8300,6700
1430417943,3.8400,3.8450,3.8350,3.8400,23000
1430418297,3.8300,3.8450,3.8300,3.8400,12700
1430418598,3.8300,3.8360,3.8300,3.8350,11800
1430418892,3.8200,3.8400,3.8200,3.8301,11400
1430419138,3.8350,3.8350,3.8150,3.8200,20800
1430419488,3.8300,3.8400,3.8300,3.8350,10100
1430419780,3.8200,3.8300,3.8200,3.8300,11800
1430420077,3.8150,3.8260,3.8100,3.8260,28600
1430420389,3.8150,3.8154,3.8100,3.8100,24200
1430420653,3.8000,3.8150,3.7800,3.8100,75000
1430420981,3.8050,3.8100,3.8000,3.8050,15600
1430421275,3.8100,3.8100,3.8000,3.8050,27900
1430421575,3.8235,3.8250,3.8084,3.8084,34600
1430421888,3.8300,3.8400,3.8200,3.8300,52600
1430422143,3.8300,3.8300,3.8150,3.8250,18300
1430422449,3.8200,3.8300,3.8200,3.8300,42800
1430422794,3.8200,3.8200,3.8100,3.8100,2500
1430423086,3.8150,3.8200,3.7950,3.8100,70700
1430423344,3.8000,3.8200,3.8000,3.8150,35700
1430423697,3.8000,3.8100,3.7900,3.7900,31900
1430423940,3.8000,3.8100,3.8000,3.8050,207400
1430424000,3.8000,3.8000,3.8000,3.8000,0
1430487291,3.7000,3.7000,3.6000,3.6000,0
1430487587,3.7500,3.7700,3.7200,3.7200,69900
1430487789,3.6900,3.7400,3.6900,3.7300,34000
1430488188,3.6699,3.7000,3.6600,3.6900,45700
1430488449,3.6700,3.6700,3.6400,3.6700,78600
1430488796,3.6700,3.7000,3.6590,3.6700,76600
1430489066,3.6700,3.7000,3.6600,3.6650,24100
1430489389,3.6550,3.6700,3.6550,3.6601,28300
1430489665,3.6600,3.6600,3.6500,3.6500,17300
1430489987,3.6600,3.6700,3.6500,3.6600,12000
1430490245,3.6300,3.6600,3.6300,3.6600,37000
1430490547,3.6299,3.6400,3.6200,3.6200,54700
1430490899,3.6250,3.6400,3.6200,3.6250,17400
1430491147,3.6265,3.6300,3.6100,3.6300,46400
1430491492,3.6250,3.6300,3.6100,3.6200,43700
1430491726,3.6300,3.6400,3.6200,3.6250,22700
1430492096,3.6600,3.6600,3.6110,3.6200,75800
1430492285,3.6700,3.6750,3.6600,3.6700,29500
1430492653,3.6500,3.6700,3.6500,3.6700,18000
1430492923,3.6700,3.6800,3.6450,3.6500,32900
1430493282,3.6600,3.6700,3.6501,3.6600,12800
1430493570,3.6600,3.6670,3.6550,3.6600,20100
1430493837,3.6650,3.6650,3.6500,3.6550,16300
1430494190,3.6650,3.6700,3.6600,3.6600,5800
1430494489,3.6500,3.6700,3.6500,3.6700,22200
1430494783,3.6550,3.6600,3.6500,3.6500,7600
1430495094,3.6300,3.6600,3.6300,3.6550,86300
1430495394,3.6200,3.6300,3.6150,3.6200,25900
1430495642,3.6500,3.6500,3.6300,3.6300,9500
1430495973,3.6475,3.6500,3.6400,3.6450,6100
1430496265,3.6350,3.6500,3.6300,3.6465,37900
1430496581,3.6150,3.6300,3.6150,3.6300,55400
1430496894,3.6100,3.6200,3.6100,3.6150,13100
1430497140,3.6350,3.6350,3.6100,3.6100,30800
1430497474,3.6350,3.6400,3.6300,3.6300,2700
1430497792,3.6350,3.6400,3.6300,3.6350,4500
1430498056,3.6400,3.6400,3.6300,3.6350,9300
1430498399,3.6200,3.6400,3.6100,3.6300,32700
1430498651,3.6200,3.6200,3.6200,3.6200,2000
1430498882,3.6300,3.6350,3.6200,3.6200,7900
1430499245,3.6200,3.6390,3.6200,3.6390,5500
1430499558,3.6250,3.6300,3.6245,3.6300,8600
1430499888,3.6300,3.6300,3.6200,3.6300,8200
1430500174,3.6400,3.6400,3.6300,3.6320,4400
1430500474,3.6500,3.6500,3.6300,3.6300,15900
1430500795,3.6600,3.6600,3.6500,3.6500,69200
1430501076,3.6550,3.6700,3.6550,3.6600,8500
1430501389,3.6600,3.6600,3.6500,3.6550,2200
1430501665,3.6550,3.6600,3.6500,3.6510,3200
1430501955,3.6600,3.6600,3.6500,3.6550,2300
1430502290,3.6790,3.6790,3.6550,3.6600,14600
1430502591,3.7000,3.7000,3.6750,3.6800,18900
1430502896,3.7100,3.7400,3.6900,3.7000,117300
1430503198,3.7050,3.7100,3.7001,3.7100,5000
1430503437,3.7050,3.7100,3.7050,3.7100,4900
1430503762,3.7100,3.7100,3.7050,3.7100,2600
1430504026,3.7100,3.7100,3.7050,3.7100,800
1430504394,3.7000,3.7100,3.7000,3.7050,22500
1430504688,3.7100,3.7100,3.7000,3.7100,10900
1430504994,3.7400,3.7400,3.7000,3.7100,35500
1430505294,3.7500,3.7500,3.7350,3.7400,14000
1430505597,3.7500,3.7500,3.7401,3.7500,6100
1430505880,3.7500,3.7500,3.7430,3.7500,13800
1430506195,3.7500,3.7500,3.7450,3.7500,15700
1430506493,3.7450,3.7500,3.7400,3.7500,8900
1430506791,3.7115,3.7500,3.7100,3.7450,41500
1430507064,3.7100,3.7150,3.7100,3.7150,3500
1430507399,3.7100,3.7200,3.7050,3.7150,31400
1430507657,3.7050,3.7100,3.7000,3.7100,4400
1430507953,3.6950,3.7050,3.6950,3.7000,8300
1430508286,3.6950,3.6969,3.6900,3.6950,3000
